Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Acylglycerol Biosynthetic Process (GO:0046463)	1/22	0.9996831965508949	0.9999966098781564	0	0	0.10747279022466502	3.4053144989873075E-5	GPAT3
Inositol Phosphate Metabolic Process (GO:0043647)	1/22	0.9996831965508949	0.9999966098781564	0	0	0.10747279022466502	3.4053144989873075E-5	NUDT4B
Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/22	0.9996831965508949	0.9999966098781564	0	0	0.10747279022466502	3.4053144989873075E-5	NLRP2B
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	1/22	0.9996831965508949	0.9999966098781564	0	0	0.10747279022466502	3.4053144989873075E-5	SERPINA2
Nucleophagy (GO:0044804)	1/22	0.9996831965508949	0.9999966098781564	0	0	0.10747279022466502	3.4053144989873075E-5	ATG9B
Cellular Response to Interferon-Beta (GO:0035458)	1/22	0.9996831965508949	0.9999966098781564	0	0	0.10747279022466502	3.4053144989873075E-5	PYDC5
Positive Regulation of Adenylate Cyclase Activity (GO:0045762)	1/22	0.9996831965508949	0.9999966098781564	0	0	0.10747279022466502	3.4053144989873075E-5	TMIGD3
Eye Morphogenesis (GO:0048592)	1/23	0.9997796669033044	0.9999966098781564	0	0	0.10258025313454071	2.260431516378398E-5	C12ORF57
Xenobiotic Catabolic Process (GO:0042178)	1/23	0.9997796669033044	0.9999966098781564	0	0	0.10258025313454071	2.260431516378398E-5	CYP2D7
Regulation of Neurotransmitter Receptor Activity (GO:0099601)	1/23	0.9997796669033044	0.9999966098781564	0	0	0.10258025313454071	2.260431516378398E-5	SLURP2
Postreplication Repair (GO:0006301)	1/23	0.9997796669033044	0.9999966098781564	0	0	0.10258025313454071	2.260431516378398E-5	UBE2NL
poly(A)+ mRNA Export From Nucleus (GO:0016973)	1/23	0.9997796669033044	0.9999966098781564	0	0	0.10258025313454071	2.260431516378398E-5	ZC3H11B
Positive Regulation of DNA Replication (GO:0045740)	1/23	0.9997796669033044	0.9999966098781564	0	0	0.10258025313454071	2.260431516378398E-5	CDPF1
Positive Regulation of Dendritic Spine Development (GO:0060999)	1/23	0.9997796669033044	0.9999966098781564	0	0	0.10258025313454071	2.260431516378398E-5	ARMCX5-GPRASP2
Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478)	2/31	0.9998265915657234	0.9999966098781564	0	0	0.15558566713708205	2.6982206472830522E-5	HLA-DRB4;HLA-DRB3
Negative Regulation of Double-Strand Break Repair via Homologous Recombination (GO:2000042)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	SHLD3
DNA Methylation-Dependent Constitutive Heterochromatin Formation (GO:0006346)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	MBD3L2B
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	KDM5D
Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	SCART1
Negative Regulation of Response to Wounding (GO:1903035)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	FIGNL2
Cellular Response to Acetylcholine (GO:1905145)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	SLURP2
Myotube Differentiation (GO:0014902)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	MYMX
Ear Morphogenesis (GO:0042471)	1/24	0.9998465024928825	0.9999966098781564	0	0	0.09811315405225329	1.5061280526534211E-5	DCANP1
Negative Regulation of Interleukin-1 Beta Production (GO:0032691)	1/25	0.9998928023217857	0.9999966098781564	0	0	0.09401831322682318	1.0079085124456567E-5	NLRP2B
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	1/25	0.9998928023217857	0.9999966098781564	0	0	0.09401831322682318	1.0079085124456567E-5	SERPINA2
Meiosis I (GO:0007127)	1/25	0.9998928023217857	0.9999966098781564	0	0	0.09401831322682318	1.0079085124456567E-5	MEIKIN
Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/25	0.9998928023217857	0.9999966098781564	0	0	0.09401831322682318	1.0079085124456567E-5	NLRP2B
Response to Hexose (GO:0009746)	1/25	0.9998928023217857	0.9999966098781564	0	0	0.09401831322682318	1.0079085124456567E-5	SELENOT
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	1/26	0.9999248718998014	0.9999966098781564	0	0	0.09025105966742746	6.780645365416579E-6	GLYATL1B
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	1/26	0.9999248718998014	0.9999966098781564	0	0	0.09025105966742746	6.780645365416579E-6	SERPINA2
Regulation of Actin Polymerization or Depolymerization (GO:0008064)	1/26	0.9999248718998014	0.9999966098781564	0	0	0.09025105966742746	6.780645365416579E-6	TMSB4Y
Negative Regulation of DNA Biosynthetic Process (GO:2000279)	1/26	0.9999248718998014	0.9999966098781564	0	0	0.09025105966742746	6.780645365416579E-6	CDPF1
Regulation of Cytokine Production Involved in Immune Response (GO:0002718)	1/27	0.9999470809645766	0.9999966098781564	0	0	0.08677359484336987	4.59209644505844E-6	DEFB131A
Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)	1/27	0.9999470809645766	0.9999966098781564	0	0	0.08677359484336987	4.59209644505844E-6	SHLD3
Glycerophospholipid Catabolic Process (GO:0046475)	1/27	0.9999470809645766	0.9999966098781564	0	0	0.08677359484336987	4.59209644505844E-6	PNLIPRP2
Acylglycerol Catabolic Process (GO:0046464)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	PNLIPRP2
Regulation of Monocyte Chemotaxis (GO:0090025)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	DEFB131A
Positive Regulation of Signal Transduction by P53 Class Mediator (GO:1901798)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	SERPINA2
Inner Ear Morphogenesis (GO:0042472)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	DCANP1
Nuclear Membrane Organization (GO:0071763)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	SERPINA2
Regulation of Striated Muscle Contraction (GO:0006942)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	C12ORF57
Membrane Fusion (GO:0061025)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	MYMX
Phospholipid Catabolic Process (GO:0009395)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	PNLIPRP2
Regulation of DNA Biosynthetic Process (GO:2000278)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	CDPF1
Positive Regulation of Fibroblast Proliferation (GO:0048146)	1/28	0.9999624576971587	0.9999966098781564	0	0	0.08355372000627952	3.136857942792921E-6	CDPF1
Negative Regulation of Interleukin-1 Production (GO:0032692)	1/29	0.9999731004515773	0.9999966098781564	0	0	0.08056383622898132	2.167159961704475E-6	NLRP2B
Negative Regulation of Wound Healing (GO:0061045)	1/29	0.9999731004515773	0.9999966098781564	0	0	0.08056383622898132	2.167159961704475E-6	FIGNL2
Camera-Type Eye Development (GO:0043010)	1/29	0.9999731004515773	0.9999966098781564	0	0	0.08056383622898132	2.167159961704475E-6	C12ORF57
Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)	1/29	0.9999731004515773	0.9999966098781564	0	0	0.08056383622898132	2.167159961704475E-6	SARS1
Response to Interferon-Beta (GO:0035456)	1/29	0.9999731004515773	0.9999966098781564	0	0	0.08056383622898132	2.167159961704475E-6	PYDC5
Regulation of Androgen Receptor Signaling Pathway (GO:0060765)	1/29	0.9999731004515773	0.9999966098781564	0	0	0.08056383622898132	2.167159961704475E-6	KDM5D
Lipid Modification (GO:0030258)	4/50	0.9999752045864316	0.9999966098781564	0	0	0.19599611383347634	4.859864951723679E-6	PLPPR1;PLPPR2;PLPPR3;PLPPR4
Regulation of Mitochondrion Organization (GO:0010821)	1/30	0.9999804633032519	0.9999966098781564	0	0	0.07778015133287611	1.5195820734707025E-6	PLSCR3
Intrinsic Apoptotic Signaling Pathway in Response to Endoplasmic Reticulum Stress (GO:0070059)	1/30	0.9999804633032519	0.9999966098781564	0	0	0.07778015133287611	1.5195820734707025E-6	TMEM238L
Peptide Hormone Processing (GO:0016486)	1/30	0.9999804633032519	0.9999966098781564	0	0	0.07778015133287611	1.5195820734707025E-6	EEF1AKMT4-ECE2
Cellular Response to Acid Chemical (GO:0071229)	1/30	0.9999804633032519	0.9999966098781564	0	0	0.07778015133287611	1.5195820734707025E-6	SPAAR
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)	1/30	0.9999804633032519	0.9999966098781564	0	0	0.07778015133287611	1.5195820734707025E-6	CDPF1
Positive Regulation of Calcium Ion Transport (GO:0051928)	1/30	0.9999804633032519	0.9999966098781564	0	0	0.07778015133287611	1.5195820734707025E-6	STRIT1
Regulation of Dendritic Spine Morphogenesis (GO:0061001)	1/31	0.9999855538297345	0.9999966098781564	0	0	0.07518204542984458	1.086100474200888E-6	ARMCX5-GPRASP2
Homologous Chromosome Pairing at Meiosis (GO:0007129)	1/31	0.9999855538297345	0.9999966098781564	0	0	0.07518204542984458	1.086100474200888E-6	C14ORF39
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	1/31	0.9999855538297345	0.9999966098781564	0	0	0.07518204542984458	1.086100474200888E-6	KIR2DS2
Phosphatidic Acid Biosynthetic Process (GO:0006654)	1/31	0.9999855538297345	0.9999966098781564	0	0	0.07518204542984458	1.086100474200888E-6	GPAT3
Collagen Catabolic Process (GO:0030574)	1/31	0.9999855538297345	0.9999966098781564	0	0	0.07518204542984458	1.086100474200888E-6	PRSS2
Establishment of Protein Localization to Extracellular Region (GO:0035592)	2/40	0.9999888575255437	0.9999966098781564	0	0	0.11865919486470947	1.322164413893649E-6	CTAGE9;CTAGE8
Positive Regulation of Cytokinesis (GO:0032467)	2/40	0.9999888575255437	0.9999966098781564	0	0	0.11865919486470947	1.322164413893649E-6	OPN1MW3;CDC14C
Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	PANO1
Lipid Droplet Organization (GO:0034389)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	SMIM22
Protein Localization to Golgi Apparatus (GO:0034067)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	RAB6D
Mitochondrial Membrane Organization (GO:0007006)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	PLSCR3
Response to Amino Acid (GO:0043200)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	SPAAR
Negative Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000134)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	CDPF1
Sperm-Egg Recognition (GO:0035036)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	SPACA6
Sphingolipid Catabolic Process (GO:0030149)	1/32	0.9999890701512169	0.9999966098781564	0	0	0.07275155926249251	7.951678870175511E-7	GBA3
Regulation of Transcription by RNA Polymerase II (GO:0006357)	19/2250	0.9999903424906526	0.9999966098781564	0	0	0.01620002233818666	1.564526226324748E-7	ZNF705G;KLF18;DUX1;RNASE12;DUX3;ZFY;MBD3L2B;SARS1;TGIF2LY;TBL1Y;ZNF888;FOXO3B;CCDC169-SOHLH2;NANOGP8;CPHXL;DUXB;SUPT20HL1;ZNF883;SUPT20HL2
Regulation of DNA-templated Transcription (GO:0006355)	22/2139	0.9999904361865005	0.9999966098781564	0	0	0.01997153127977646	1.9100491382795995E-7	KDM5D;ZNF705G;SMIM29;KLF18;DUX1;RNASE12;DUX3;ZFY;BUB1B-PAK6;LBHD1;TBL1Y;ZNF888;ZNF723;FOXO3B;CCDC169-SOHLH2;NANOGP8;CPHXL;DUXB;SUPT20HL1;OR7D2;ZNF883;SUPT20HL2
Positive Regulation of Immune System Process (GO:0002684)	2/41	0.9999911443782797	0.9999966098781564	0	0	0.11560828974818865	1.0237878148817436E-6	HLA-DRB4;HLA-DRB3
Negative Regulation of DNA Metabolic Process (GO:0051053)	2/41	0.9999911443782797	0.9999966098781564	0	0	0.11560828974818865	1.0237878148817436E-6	SERPINA2;CDPF1
Positive Regulation of DNA-templated Transcription (GO:0045893)	5/1274	0.9999914028695001	0.9999966098781564	0	0	0.008096187541538276	6.960428004558751E-8	LBHD1;SMIM29;DUX1;RNASE12;ZFY
Negative Regulation of Developmental Growth (GO:0048640)	1/33	0.999991496145184	0.9999966098781564	0	0	0.07047297848059994	5.992945256097559E-7	CDPF1
B Cell Receptor Signaling Pathway (GO:0050853)	1/33	0.999991496145184	0.9999966098781564	0	0	0.07047297848059994	5.992945256097559E-7	IGL
Ub-dep Prot Cat Proc via Multivsiclr Bdy Sorting Pway (GO:0043162)	1/33	0.999991496145184	0.9999966098781564	0	0	0.07047297848059994	5.992945256097559E-7	UBAP1L
intra-Golgi Vesicle-Mediated Transport (GO:0006891)	1/33	0.999991496145184	0.9999966098781564	0	0	0.07047297848059994	5.992945256097559E-7	RAB6D
Positive Regulation of Notch Signaling Pathway (GO:0045747)	1/33	0.999991496145184	0.9999966098781564	0	0	0.07047297848059994	5.992945256097559E-7	NOTCH2NLB
Negative Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010972)	1/33	0.999991496145184	0.9999966098781564	0	0	0.07047297848059994	5.992945256097559E-7	SERPINA2
Positive Regulation of Cell Development (GO:0010720)	1/33	0.999991496145184	0.9999966098781564	0	0	0.07047297848059994	5.992945256097559E-7	ARMCX5-GPRASP2
Regulation of Gene Expression (GO:0010468)	10/1127	0.9999916304550842	0.9999966098781564	0	0	0.018633000200975646	1.5595038471572329E-7	TRIM43B;DDX3Y;KDM5D;RFPL2;HMHB1;ZNF723;UTY;RBMY1C;OR7D2;BUB1B-PAK6
Negative Regulation of DNA-templated Transcription (GO:0045892)	4/1006	0.9999918400644432	0.9999966098781564	0	0	0.008375354982418136	6.834263575803934E-8	SARS1;SMIM29;TGIF2LY;MBD3L2B
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	2/983	0.9999918825950792	0.9999966098781564	0	0	0.004282907942909409	3.476623911708856E-8	DUX1;ZFY
Regulation of Cell Population Proliferation (GO:0042127)	6/769	0.9999923303600423	0.9999966098781564	0	0	0.01681026989194956	1.2892921208373061E-7	TMIGD3;CCL3L1;NANOGP8;CDPF1;BRICD5;SMIM22
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	3/732	0.9999924192700633	0.9999966098781564	0	0	0.008815657724840881	6.682937373420706E-8	SARS1;TGIF2LY;MBD3L2B
Regulation of Apoptotic Process (GO:0042981)	15/704	0.9999924893628439	0.9999966098781564	0	0	0.04687099803636985	3.5203238139056564E-7	USP17L15;NLRP2B;USP17L17;USP17L19;USP17L21;USP17L20;USP17L12;USP17L3;USP17L22;USP17L13;USP17L7;USP17L4;PLSCR3;USP17L8;PANO1
Positive Regulation of Cellular Process (GO:0048522)	3/622	0.9999927103403633	0.9999966098781564	0	0	0.010469193099153043	7.631713252701267E-8	NANOGP8;PRSS2;HDGFL2
Protein Metabolic Process (GO:0019538)	4/614	0.9999927332845476	0.9999966098781564	0	0	0.014176811741459018	1.0301923125317084E-7	SARS1;RPS4Y2;RPS4Y1;PRSS2
Defense Response to Fungus (GO:0050832)	2/42	0.9999927601620746	0.9999966098781564	0	0	0.11270992988749388	8.160045788413089E-7	DEFB136;DEFB106A
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	3/555	0.9999929116092219	0.9999966098781564	0	0	0.011799292379250688	8.363829172022629E-8	LBHD1;SMIM29;RNASE12
Protein Modification Process (GO:0036211)	1/545	0.9999929435123318	0.9999966098781564	0	0	0.003992033314793149	2.8169833246994437E-8	C20ORF173
Negative Regulation of Cellular Process (GO:0048523)	4/531	0.999992989081397	0.9999966098781564	0	0	0.016512345726774406	1.1576711765241966E-7	TMIGD3;NLRP2B;CCL3L1;CDPF1
Positive Regulation of Cell Population Proliferation (GO:0008284)	2/484	0.9999931503672811	0.9999966098781564	0	0	0.009054479101899594	6.202006871663098E-8	NANOGP8;CDPF1
Nervous System Development (GO:0007399)	1/480	0.9999931647511767	0.9999966098781564	0	0	0.004555872228647199	3.1140626716953575E-8	PLPPR1
Regulation of Developmental Growth (GO:0048638)	1/34	0.9999931667362121	0.9999966098781564	0	0	0.06833249350367054	4.6693554874560337E-7	SPAAR
Regulation of Response to Biotic Stimulus (GO:0002831)	1/34	0.9999931667362121	0.9999966098781564	0	0	0.06833249350367054	4.6693554874560337E-7	CD300H
Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043516)	1/34	0.9999931667362121	0.9999966098781564	0	0	0.06833249350367054	4.6693554874560337E-7	SERPINA2
Regulation of Cell Cycle Phase Transition (GO:1901987)	1/34	0.9999931667362121	0.9999966098781564	0	0	0.06833249350367054	4.6693554874560337E-7	CDPF1
Regulation of Cell Migration (GO:0030334)	5/479	0.9999931683577932	0.9999966098781564	0	0	0.023043274757194677	1.5742394614743951E-7	TMIGD3;CCL3L1;TMSB4Y;FIGNL2;SMIM22
Negative Regulation of Apoptotic Process (GO:0043066)	1/475	0.9999931829006612	0.9999966098781564	0	0	0.004605649633570374	3.1397278091093916E-8	ARMCX5-GPRASP2
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	1/470	0.9999932011753083	0.9999966098781564	0	0	0.004656488390410887	3.1658755866526667E-8	SMIM29
Regulation of RNA Biosynthetic Process (GO:2001141)	4/465	0.9999932196616602	0.9999966098781564	0	0	0.01896977452871878	1.2862192558472153E-7	KDM5D;ZNF723;OR7D2;BUB1B-PAK6
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	10/455	0.9999932571959239	0.9999966098781564	0	0	0.049236413666590234	3.3199261004483567E-7	PRAMEF27;PRAMEF18;PRAMEF13;PRAMEF26;PRAMEF15;PRAMEF33;PRAMEF22;UBAP1L;UBE2L5;PRAMEF7
Organelle Organization (GO:0006996)	6/437	0.9999933266174839	0.9999966098781564	0	0	0.030513336808501216	2.036278478110338E-7	GOLGA6C;GOLGA8T;GOLGA8H;GOLGA8O;GOLGA8Q;BUB1B-PAK6
DNA Damage Response (GO:0006974)	5/421	0.9999933903379112	0.9999966098781564	0	0	0.02636976094867612	1.7429578525097618E-7	SERPINA2;SHLD3;PPP4R3C;CDPF1;HDGFL2
Cellular Response to Oxygen-Containing Compound (GO:1901701)	1/384	0.9999935465374046	0.9999966098781564	0	0	0.005738676945944404	3.70344565182415E-8	DEFB131A
Gene Expression (GO:0010467)	3/381	0.9999935597521403	0.9999966098781564	0	0	0.01745591691775645	1.1242079357749866E-7	SARS1;RPS4Y2;RPS4Y1
Negative Regulation of Cell Population Proliferation (GO:0008285)	3/379	0.999993568623898	0.9999966098781564	0	0	0.0175513698630137	1.128798236812463E-7	TMIGD3;CCL3L1;CDPF1
Protein Phosphorylation (GO:0006468)	1/373	0.9999935955399586	0.9999966098781564	0	0	0.005913189660310415	3.787090816822098E-8	SERPINA2
Proteasomal Protein Catabolic Process (GO:0010498)	8/372	0.9999936000422545	0.9999966098781564	0	0	0.048429129219075356	3.0994537247507117E-7	PRAMEF27;PRAMEF18;PRAMEF13;PRAMEF26;PRAMEF15;PRAMEF33;PRAMEF22;PRAMEF7
Protein Localization (GO:0008104)	4/371	0.9999936045557003	0.9999966098781564	0	0	0.02399562326089285	1.53463162734716E-7	RAB6D;SEPTIN2;ATG9B;AKAIN1
Protein Ubiquitination (GO:0016567)	2/369	0.9999936137070896	0.9999966098781564	0	0	0.011993899087928752	7.659679729819463E-8	RNF227;UBE2NL
Negative Regulation of Gene Expression (GO:0010629)	1/364	0.9999936366370314	0.9999966098781564	0	0	0.0060638396293611636	3.8586535314918155E-8	DDX3Y
Organelle Assembly (GO:0070925)	4/346	0.9999937214115509	0.9999966098781564	0	0	0.025797380963963217	1.619716466158218E-7	SEPTIN2;ATG9B;HOATZ;CDC14C
Positive Regulation of Cell Migration (GO:0030335)	2/344	0.9999937310907651	0.9999966098781564	0	0	0.012894484158654695	8.083460419465467E-8	CCL3L1;SMIM22
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	8/340	0.9999937506014198	0.9999966098781564	0	0	0.05322284732204483	3.3261182580068E-7	PRAMEF27;PRAMEF18;PRAMEF13;PRAMEF26;PRAMEF15;PRAMEF33;PRAMEF22;PRAMEF7
Intracellular Protein Transport (GO:0006886)	1/326	0.9999938204459209	0.9999966098781564	0	0	0.006791903890045396	4.197106707003262E-8	RAB6D
Positive Regulation of Cytokine Production (GO:0001819)	4/325	0.9999938255547522	0.9999966098781564	0	0	0.02752774191319229	1.6996905997014885E-7	SIGLEC16;DEFB131A;HMHB1;HLA-DRB3
Chromatin Organization (GO:0006325)	2/323	0.9999938357091095	0.9999966098781564	0	0	0.01375938249386776	8.481709758487861E-8	KDM5D;HDGFL2
Proteolysis (GO:0006508)	2/321	0.9999938460338283	0.9999966098781564	0	0	0.013847692758278228	8.521849500600333E-8	EEF1AKMT4-ECE2;PRSS2
Regulation of Cell Cycle (GO:0051726)	3/318	0.9999938615276381	0.9999966098781564	0	0	0.021044947659429068	1.2918422606151693E-7	NLRP2B;CDPF1;SMIM22
Protein Modification by Small Protein Conjugation (GO:0032446)	1/316	0.999993872006205	0.9999966098781564	0	0	0.007012695307445878	4.2973885001941795E-8	RNF227
Positive Regulation of Apoptotic Process (GO:0043065)	2/313	0.9999938877035498	0.9999966098781564	0	0	0.014212292049284798	8.687000772994357E-8	NLRP2B;PANO1
Protein Transport (GO:0015031)	3/308	0.9999939142092582	0.9999966098781564	0	0	0.02175098649385647	1.3237235502484126E-7	RAB6D;CTAGE9;CTAGE8
DNA Metabolic Process (GO:0006259)	1/302	0.9999939465446216	0.9999966098781564	0	0	0.007346449775609397	4.447154050974221E-8	SERPINA2
DNA Repair (GO:0006281)	2/302	0.9999939465446216	0.9999966098781564	0	0	0.014745366596010653	8.926068889528238E-8	SERPINA2;UBE2NL
Regulation of Intracellular Signal Transduction (GO:1902531)	4/302	0.9999939465446216	0.9999966098781564	0	0	0.02970272101620218	1.798046405091001E-7	SMIM29;PIGBOS1;GPAT3;BUB1B-PAK6
mRNA Stabilization (GO:0048255)	4/57	0.9999939918844843	0.9999966098781564	0	0	0.1700236656890593	1.0215248925777232E-6	DAZ4;DAZ3;DAZ2;DAZ1
RNA Processing (GO:0006396)	1/291	0.9999940073211291	0.9999966098781564	0	0	0.007631291951024814	4.573201906147264E-8	NLRP2B
Cellular Response to Cytokine Stimulus (GO:0071345)	2/289	0.9999940185525826	0.9999966098781564	0	0	0.015428046479574995	9.228232476151703E-8	HMHB1;PYDC5
Central Nervous System Development (GO:0007417)	2/288	0.9999940242160594	0.9999966098781564	0	0	0.015483130924187504	9.252412157886579E-8	EEF1AKMT4-ECE2;VCY
Negative Regulation of Signal Transduction (GO:0009968)	1/277	0.9999940876547152	0.9999966098781564	0	0	0.008026655892790481	4.745650141018176E-8	NLRP2B
Cellular Component Assembly (GO:0022607)	2/277	0.9999940876547152	0.9999966098781564	0	0	0.016115500348339088	9.528068416308547E-8	NLGN4Y;HOATZ
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	3/277	0.9999940876547152	0.9999966098781564	0	0	0.024267216135529304	1.434765850360334E-7	SEPTIN2;HOATZ;CDC14C
Chromatin Remodeling (GO:0006338)	2/262	0.9999941777145208	0.9999966098781564	0	0	0.01706405448456647	9.935208586988875E-8	KDM5D;HDGFL2
Inflammatory Response (GO:0006954)	2/261	0.9999941839120048	0.9999966098781564	0	0	0.017131197956242794	9.963684452554768E-8	TMIGD3;CCL3L1
Regulation of MAPK Cascade (GO:0043408)	2/260	0.9999941901149026	0.9999966098781564	0	0	0.01719886191994762	9.992370183301315E-8	SMIM29;BUB1B-PAK6
Lipid Metabolic Process (GO:0006629)	4/259	0.9999941962626807	0.9999966098781564	0	0	0.03482143142691753	2.0209502753721021E-7	PLPPR1;PLPPR2;PLPPR3;PLPPR4
Positive Regulation of Signal Transduction (GO:0009967)	2/256	0.999994215002952	0.9999966098781564	0	0	0.01747484564592478	1.0109222288449448E-7	PCDH11Y;NOTCH2NLB
Cytokine-Mediated Signaling Pathway (GO:0019221)	2/255	0.9999942213154454	0.9999966098781564	0	0	0.01754520513337746	1.0138849885872041E-7	CCL3L1;LILRA3
Positive Regulation of Cell Motility (GO:2000147)	2/249	0.9999942594976943	0.9999966098781564	0	0	0.017979326019522714	1.0321065871131674E-7	CCL3L1;SMIM22
Positive Regulation of Programmed Cell Death (GO:0043068)	2/248	0.9999942659089707	0.9999966098781564	0	0	0.018053738339437853	1.0352207586083224E-7	NLRP2B;PANO1
Cilium Assembly (GO:0060271)	3/247	0.9999942724295393	0.9999966098781564	0	0	0.02731104231497225	1.5642636718582673E-7	SEPTIN2;HOATZ;CDC14C
Positive Regulation of Developmental Process (GO:0051094)	1/245	0.9999942853863002	0.9999966098781564	0	0	0.009100712502739368	5.2007204946809083E-8	SHLD3
Negative Regulation of Multicellular Organismal Process (GO:0051241)	1/243	0.9999942984927338	0.9999966098781564	0	0	0.009177272323076633	5.232443399811233E-8	DCANP1
Positive Regulation of Mononuclear Cell Migration (GO:0071677)	1/35	0.9999943143314236	0.9999966098781564	0	0	0.06631791940773701	3.770627823564201E-7	DEFB131A
Acetylcholine Receptor Signaling Pathway (GO:0095500)	1/35	0.9999943143314236	0.9999966098781564	0	0	0.06631791940773701	3.770627823564201E-7	SLURP2
Positive Regulation of Synapse Assembly (GO:0051965)	1/35	0.9999943143314236	0.9999966098781564	0	0	0.06631791940773701	3.770627823564201E-7	ARMCX5-GPRASP2
Phospholipid Translocation (GO:0045332)	1/35	0.9999943143314236	0.9999966098781564	0	0	0.06631791940773701	3.770627823564201E-7	PLSCR3
Skeletal Muscle Organ Development (GO:0060538)	1/35	0.9999943143314236	0.9999966098781564	0	0	0.06631791940773701	3.770627823564201E-7	MYMX
Smoothened Signaling Pathway (GO:0007224)	1/35	0.9999943143314236	0.9999966098781564	0	0	0.06631791940773701	3.770627823564201E-7	SEPTIN2
Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720)	1/35	0.9999943143314236	0.9999966098781564	0	0	0.06631791940773701	3.770627823564201E-7	DEFB131A
Translation (GO:0006412)	3/232	0.9999943722155406	0.9999966098781564	0	0	0.029132021295687024	1.6394919805603794E-7	SARS1;RPS4Y2;RPS4Y1
Apoptotic Process (GO:0006915)	3/232	0.9999943722155406	0.9999966098781564	0	0	0.029132021295687024	1.6394919805603794E-7	PLSCR3;C19ORF12;BUB1B-PAK6
Cilium Organization (GO:0044782)	3/230	0.9999943859251049	0.9999966098781564	0	0	0.02939300154314336	1.6501497525797663E-7	SEPTIN2;HOATZ;CDC14C
Protein Polyubiquitination (GO:0000209)	2/228	0.9999943997261754	0.9999966098781564	0	0	0.019680273119883872	1.1021522703166072E-7	UBE2NL;UBE2L5
