Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TGFBR3 Expression	18/28	4.863975925256105E-7	1.2461274992489668E-6	0	0	7.1360178970917225	103.73086491359896	MYOG;HELLS;SMAD4;SMAD3;TCF12;TGFBR3;RXRA;MYCN;SP1;AGO1;MYOD1;AGO2;MYF6;RARA;EP300;TCF4;TCF3;MYF5
Glycolysis	34/74	5.287051556498838E-7	1.35282431701914E-6	0	0	3.3768779635637634	48.80545975977611	GPI;ENO1;ENO2;ENO3;HK2;HK1;PPP2CA;PPP2CB;PPP2R1B;PPP2R1A;PRKACG;TPR;PGK1;PGK2;PRKACA;PRKACB;NUP214;RANBP2;SEC13;TPI1;NUP155;PKLR;PPP2R5D;NUP153;GCK;PFKL;PKM;GAPDHS;ALDOB;NUP98;ALDOA;GAPDH;PFKM;PFKP
Activated NTRK2 Signals Through RAS	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	NTF4;NTRK2;NRAS;BDNF;SHC1;GRB2;KRAS;SOS1;HRAS
Calcineurin Activates NFAT	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	FKBP1A;PPP3CA;PPP3CB;PPP3R1;NFATC3;NFATC2;NFATC1;CALM1;PPIA
Downregulation of ERBB4 Signaling	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	ITCH;UBB;ERBB4;SRC;NEDD4;UBC;WWP1;RPS27A;UBA52
EGFR Transactivation by Gastrin	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	NRAS;MMP3;GRB2;KRAS;PRKCA;SOS1;HRAS;EGFR;HBEGF
MAPK1 (ERK2) Activation	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	IL6;MAP2K2;MAPK1;PTPN11;TYK2;IL6ST;JAK2;IL6R;JAK1
PI3K AKT Activation	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	NTRK1;PIK3CA;IRS1;IRS2;PIK3R2;PIK3CB;PIK3R1;NGF;RHOA
Regulation of PTEN Localization	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	USP7;UBB;NEDD4;UBC;PTEN;XIAP;RPS27A;UBA52;PML
SHC-related Events Triggered by IGF1R	9/9	5.571817478650198E-7	1.4115730666827917E-6	0	0	143631.0	2068340.1686181636	NRAS;SHC1;IGF2;GRB2;KRAS;IGF1;SOS1;HRAS;IGF1R
ZBP1(DAI) Mediated Induction of Type I IFNs	15/21	5.797828703333068E-7	1.4670154951449679E-6	0	0	9.906234475906608	142.2595913239577	CHUK;RIPK3;DHX9;NFKB1;RELA;NFKB2;IKBKB;NFKBIA;TBK1;IRF3;RIPK1;IKBKG;MYD88;TLR3;NFKBIB
