Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Response to Ionizing Radiation (GO:0010212)	1/71	0.9999961021690155	0.9999966048853383	0	0	0.032440036575930226	1.2644602613785287E-7	CDPF1
Regulation of Actin Filament Polymerization (GO:0030833)	1/71	0.9999961021690155	0.9999966048853383	0	0	0.032440036575930226	1.2644602613785287E-7	C15ORF62
Spermatid Development (GO:0007286)	2/70	0.9999961206443044	0.9999966048853383	0	0	0.06680892974392647	2.591761048354125E-7	FAM9C;SPANXB1
Fatty Acid Biosynthetic Process (GO:0006633)	1/70	0.9999961209060428	0.9999966048853383	0	0	0.03291256062433251	1.2767116265688155E-7	PNLIPRP2
Regulation of Heart Contraction (GO:0008016)	1/70	0.9999961209060428	0.9999966048853383	0	0	0.03291256062433251	1.2767116265688155E-7	TMIGD3
Peptidyl-Serine Phosphorylation (GO:0018105)	1/70	0.9999961209060428	0.9999966048853383	0	0	0.03291256062433251	1.2767116265688155E-7	SERPINA2
Negative Regulation of TOR Signaling (GO:0032007)	1/70	0.9999961209060428	0.9999966048853383	0	0	0.03291256062433251	1.2767116265688155E-7	SPAAR
Autophagosome Organization (GO:1905037)	1/69	0.9999961398744351	0.9999966048853383	0	0	0.03339898243886427	1.289245147850874E-7	ATG9B
Regulation of T Cell Activation (GO:0050863)	2/68	0.9999961585340745	0.9999966048853383	0	0	0.06884339123341093	2.6446004957435985E-7	HLA-DRB4;HLA-DRB3
Ras Protein Signal Transduction (GO:0007265)	1/68	0.999996159061531	0.9999966048853383	0	0	0.03389992430756116	1.3020777342746579E-7	CDPF1
Glycosphingolipid Metabolic Process (GO:0006687)	1/39	0.9999961665292224	0.9999966048853383	0	0	0.0598961707567787	2.2961066038894436E-7	GBA3
Interstrand Cross-Link Repair (GO:0036297)	1/39	0.9999961665292224	0.9999966048853383	0	0	0.0598961707567787	2.2961066038894436E-7	SERPINA2
Negative Regulation of Cytokine-Mediated Signaling Pathway (GO:0001960)	2/67	0.9999961777658793	0.9999966048853383	0	0	0.06990757108944896	2.6720361416784555E-7	NLRP2B;SMIM30
Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/67	0.9999961785143802	0.9999966048853383	0	0	0.03441604623288523	1.315206770729673E-7	CDPF1
Regulation of Neurogenesis (GO:0050767)	1/66	0.9999961981819399	0.9999966048853383	0	0	0.03494804883283465	1.3286637578655803E-7	ARMCX5-GPRASP2
Cell Cycle G1/S Phase Transition (GO:0044843)	1/66	0.9999961981819399	0.9999966048853383	0	0	0.03494804883283465	1.3286637578655803E-7	CDPF1
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	3/60	0.99999620101106	0.9999966048853383	0	0	0.11966749907110577	4.54616368988593E-7	TAF11L12;TAF11L13;TAF11L11
Transcription Preinitiation Complex Assembly (GO:0070897)	3/63	0.999996214338252	0.9999966048853383	0	0	0.11365949761943851	4.3027722687371613E-7	TAF11L12;TAF11L13;TAF11L11
Negative Regulation of NF-kappaB Transcription Factor Activity (GO:0032088)	2/65	0.9999962165888948	0.9999966048853383	0	0	0.07213728126400483	2.729255073271039E-7	TMIGD3;NLRP2B
Anterior/Posterior Pattern Specification (GO:0009952)	1/65	0.9999962180950894	0.9999966048853383	0	0	0.035496676514032495	1.3424530906904073E-7	DCANP1
Regulation of Phosphorylation (GO:0042325)	1/65	0.9999962180950894	0.9999966048853383	0	0	0.035496676514032495	1.3424530906904073E-7	CDPF1
Cellular Response to Virus (GO:0098586)	1/65	0.9999962180950894	0.9999966048853383	0	0	0.035496676514032495	1.3424530906904073E-7	PYDC5
Positive Regulation of T Cell Proliferation (GO:0042102)	1/65	0.9999962180950894	0.9999966048853383	0	0	0.035496676514032495	1.3424530906904073E-7	HLA-DRB3
Positive Regulation of Cell Junction Assembly (GO:1901890)	1/65	0.9999962180950894	0.9999966048853383	0	0	0.035496676514032495	1.3424530906904073E-7	ARMCX5-GPRASP2
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	1/64	0.9999962382353317	0.9999966048853383	0	0	0.0360627209470144	1.3565972466209025E-7	CDPF1
Positive Regulation of Neurogenesis (GO:0050769)	1/64	0.9999962382353317	0.9999966048853383	0	0	0.0360627209470144	1.3565972466209025E-7	ARMCX5-GPRASP2
Positive Regulation of Phagocytosis (GO:0050766)	1/64	0.9999962382353317	0.9999966048853383	0	0	0.0360627209470144	1.3565972466209025E-7	FCGR2C
Granulocyte Chemotaxis (GO:0071621)	1/64	0.9999962382353317	0.9999966048853383	0	0	0.0360627209470144	1.3565972466209025E-7	CD300H
Regulation of Synapse Assembly (GO:0051963)	1/64	0.9999962382353317	0.9999966048853383	0	0	0.0360627209470144	1.3565972466209025E-7	ARMCX5-GPRASP2
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/64	0.9999962382353317	0.9999966048853383	0	0	0.0360627209470144	1.3565972466209025E-7	PNLIPRP2
Positive Regulation of Lymphocyte Activation (GO:0051251)	2/50	0.9999962650182032	0.9999966048853383	0	0	0.09478277522433792	3.540126012329341E-7	HLA-DRB4;HLA-DRB3
Triglyceride Metabolic Process (GO:0006641)	2/50	0.9999962650182032	0.9999966048853383	0	0	0.09478277522433792	3.540126012329341E-7	PNLIPRP2;GPAT3
Cellular Response to Light Stimulus (GO:0071482)	2/62	0.9999962750528858	0.9999966048853383	0	0	0.07576056029765812	2.8220460605011624E-7	SERPINA2;OPN1MW3
Regulation of Phagocytosis (GO:0050764)	1/62	0.9999962793439269	0.9999966048853383	0	0	0.03725048631458298	1.385965059683425E-7	FCGR2C
Telomere Organization (GO:0032200)	1/61	0.9999963002401672	0.9999966048853383	0	0	0.037874063132556486	1.4012519669890156E-7	SERPINA2
Autophagy of Mitochondrion (GO:0000422)	1/61	0.9999963002401672	0.9999966048853383	0	0	0.037874063132556486	1.4012519669890156E-7	ATG9B
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/61	0.9999963002401672	0.9999966048853383	0	0	0.037874063132556486	1.4012519669890156E-7	CDPF1
mRNA Export From Nucleus (GO:0006406)	1/61	0.9999963002401672	0.9999966048853383	0	0	0.037874063132556486	1.4012519669890156E-7	ZC3H11B
Protein Secretion (GO:0009306)	2/60	0.9999963127901809	0.9999966048853383	0	0	0.07838431408064844	2.890199453833645E-7	CTAGE9;CTAGE8
Negative Regulation of Protein Kinase Activity (GO:0006469)	1/60	0.9999963214016291	0.9999966048853383	0	0	0.038518778147749434	1.4169537516430804E-7	CDPF1
Oxidative Phosphorylation (GO:0006119)	1/60	0.9999963214016291	0.9999966048853383	0	0	0.038518778147749434	1.4169537516430804E-7	C2ORF69
Phosphatidylcholine Metabolic Process (GO:0046470)	1/60	0.9999963214016291	0.9999966048853383	0	0	0.038518778147749434	1.4169537516430804E-7	PNLIPRP2
Negative Regulation of Protein-Containing Complex Assembly (GO:0031333)	2/59	0.9999963306584618	0.9999966048853383	0	0	0.07976523712432756	2.926864348658942E-7	NLRP2B;PYDC5
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	1/59	0.9999963428522736	0.9999966048853383	0	0	0.03918572471519041	1.4330824610063908E-7	CDPF1
Response to Light Stimulus (GO:0009416)	1/59	0.9999963428522736	0.9999966048853383	0	0	0.03918572471519041	1.4330824610063908E-7	OPN1MW3
Female Gamete Generation (GO:0007292)	1/40	0.9999963464275643	0.9999966048853383	0	0	0.05835616323060932	2.1320885891994054E-7	C14ORF39
Carbohydrate Catabolic Process (GO:0016052)	1/40	0.9999963464275643	0.9999966048853383	0	0	0.05835616323060932	2.1320885891994054E-7	GBA3
Cellular Response to Amino Acid Stimulus (GO:0071230)	1/40	0.9999963464275643	0.9999966048853383	0	0	0.05835616323060932	2.1320885891994054E-7	SPAAR
Constitutive Heterochromatin Formation (GO:0140719)	1/40	0.9999963464275643	0.9999966048853383	0	0	0.05835616323060932	2.1320885891994054E-7	MBD3L2B
Positive Regulation of Type II Interferon Production (GO:0032729)	2/58	0.9999963472065951	0.9999966048853383	0	0	0.08119547884813808	2.9659085133401114E-7	HMHB1;HLA-DRB3
Regulation of Multicellular Organismal Development (GO:2000026)	1/58	0.9999963644676909	0.9999966048853383	0	0	0.03987607291657669	1.4497101497130886E-7	SPAAR
Protein K63-linked Ubiquitination (GO:0070534)	1/58	0.9999963644676909	0.9999966048853383	0	0	0.03987607291657669	1.4497101497130886E-7	UBE2NL
Muscle Organ Development (GO:0007517)	1/58	0.9999963644676909	0.9999966048853383	0	0	0.03987607291657669	1.4497101497130886E-7	MYMX
Positive Regulation of DNA Recombination (GO:0045911)	2/56	0.9999963739360087	0.9999966048853383	0	0	0.08421487804284915	3.053690904464096E-7	SHLD3;HDGFL2
Cellular Response to Ionizing Radiation (GO:0071479)	2/53	0.9999963776357506	0.9999966048853383	0	0	0.08918800612825564	3.230720300208998E-7	SERPINA2;CDPF1
Negative Regulation of Innate Immune Response (GO:0045824)	1/57	0.9999963863682948	0.9999966048853383	0	0	0.04059107641086961	1.466814656931351E-7	SMIM30
Positive Regulation of Leukocyte Chemotaxis (GO:0002690)	1/56	0.9999964084905621	0.9999966048853383	0	0	0.04133208003222774	1.484448220923771E-7	DEFB131A
RNA Modification (GO:0009451)	1/55	0.9999964306787702	0.9999966048853383	0	0	0.04210052823215469	1.5027057738703112E-7	SARS1
Rho Protein Signal Transduction (GO:0007266)	1/55	0.9999964306787702	0.9999966048853383	0	0	0.04210052823215469	1.5027057738703112E-7	C15ORF62
Icosanoid Metabolic Process (GO:0006690)	1/55	0.9999964306787702	0.9999966048853383	0	0	0.04210052823215469	1.5027057738703112E-7	CYP2D7
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	1/55	0.9999964306787702	0.9999966048853383	0	0	0.04210052823215469	1.5027057738703112E-7	RBMY1D
Striated Muscle Contraction (GO:0006941)	1/55	0.9999964306787702	0.9999966048853383	0	0	0.04210052823215469	1.5027057738703112E-7	PVALEF
Tight Junction Assembly (GO:0120192)	1/54	0.9999964529689662	0.9999966048853383	0	0	0.0428979744773619	1.5216071661702614E-7	CLDN34
Gonad Development (GO:0008406)	1/54	0.9999964529689662	0.9999966048853383	0	0	0.0428979744773619	1.5216071661702614E-7	RBMY1B
Apical Junction Assembly (GO:0043297)	1/54	0.9999964529689662	0.9999966048853383	0	0	0.0428979744773619	1.5216071661702614E-7	CLDN34
Cellular Response to BMP Stimulus (GO:0071773)	1/54	0.9999964529689662	0.9999966048853383	0	0	0.0428979744773619	1.5216071661702614E-7	USP9Y
Positive Regulation of Chemokine Production (GO:0032722)	1/54	0.9999964529689662	0.9999966048853383	0	0	0.0428979744773619	1.5216071661702614E-7	DEFB131A
Positive Regulation of DNA Biosynthetic Process (GO:2000573)	1/41	0.9999964627782705	0.9999966048853383	0	0	0.0568931560807484	2.0124406387253106E-7	SERPINA2
Positive Regulation of Actin Filament Polymerization (GO:0030838)	1/41	0.9999964627782705	0.9999966048853383	0	0	0.0568931560807484	2.0124406387253106E-7	C15ORF62
Detection of Chemical Stimulus Involved in Sensory Perception of Taste (GO:0050912)	1/41	0.9999964627782705	0.9999966048853383	0	0	0.0568931560807484	2.0124406387253106E-7	TAS2R45
Negative Regulation of Immune System Process (GO:0002683)	1/53	0.9999964752551738	0.9999966048853383	0	0	0.04372609173200015	1.5412358722708447E-7	NLRP2B
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	1/53	0.9999964752551738	0.9999966048853383	0	0	0.04372609173200015	1.5412358722708447E-7	CYP2D7
Antibacterial Humoral Response (GO:0019731)	1/53	0.9999964752551738	0.9999966048853383	0	0	0.04372609173200015	1.5412358722708447E-7	WFDC11
Positive Regulation of B Cell Activation (GO:0050871)	1/53	0.9999964752551738	0.9999966048853383	0	0	0.04372609173200015	1.5412358722708447E-7	SHLD3
Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/52	0.9999964973110032	0.9999966048853383	0	0	0.04458668417309481	1.5617356157290964E-7	CDPF1
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	1/52	0.9999964973110032	0.9999966048853383	0	0	0.04458668417309481	1.5617356157290964E-7	PLPPR4
Sensory Perception (GO:0007600)	1/52	0.9999964973110032	0.9999966048853383	0	0	0.04458668417309481	1.5617356157290964E-7	OR1D4
Positive Regulation of Nervous System Development (GO:0051962)	1/51	0.9999965189690502	0.9999966048853383	0	0	0.045481700311833254	1.583234820008172E-7	ARMCX5-GPRASP2
Macromolecule Glycosylation (GO:0043413)	1/51	0.9999965189690502	0.9999966048853383	0	0	0.045481700311833254	1.583234820008172E-7	C20ORF173
Response to Glucose (GO:0009749)	1/51	0.9999965189690502	0.9999966048853383	0	0	0.045481700311833254	1.583234820008172E-7	SELENOT
Acylglycerol Metabolic Process (GO:0006639)	1/42	0.9999965352079306	0.9999966048853383	0	0	0.055501515133319725	1.9230154261418566E-7	PNLIPRP2
Lipid Catabolic Process (GO:0016042)	1/42	0.9999965352079306	0.9999966048853383	0	0	0.055501515133319725	1.9230154261418566E-7	PNLIPRP2
Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/42	0.9999965352079306	0.9999966048853383	0	0	0.055501515133319725	1.9230154261418566E-7	NLRP2B
Negative Regulation of DNA Recombination (GO:0045910)	1/42	0.9999965352079306	0.9999966048853383	0	0	0.055501515133319725	1.9230154261418566E-7	SHLD3
Digestive Tract Development (GO:0048565)	1/42	0.9999965352079306	0.9999966048853383	0	0	0.055501515133319725	1.9230154261418566E-7	PERCC1
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	1/42	0.9999965352079306	0.9999966048853383	0	0	0.055501515133319725	1.9230154261418566E-7	HDGFL2
tRNA Processing (GO:0008033)	1/50	0.9999965398625693	0.9999966048853383	0	0	0.04641324772154061	1.6059649356425577E-7	SARS1
Negative Regulation of Phosphorylation (GO:0042326)	1/50	0.9999965398625693	0.9999966048853383	0	0	0.04641324772154061	1.6059649356425577E-7	CDPF1
Neutrophil Migration (GO:1990266)	1/50	0.9999965398625693	0.9999966048853383	0	0	0.04641324772154061	1.6059649356425577E-7	CD300H
Nucleocytoplasmic Transport (GO:0006913)	1/50	0.9999965398625693	0.9999966048853383	0	0	0.04641324772154061	1.6059649356425577E-7	CDPF1
Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	1/50	0.9999965398625693	0.9999966048853383	0	0	0.04641324772154061	1.6059649356425577E-7	NLRP2B
Cognition (GO:0050890)	1/50	0.9999965398625693	0.9999966048853383	0	0	0.04641324772154061	1.6059649356425577E-7	C12ORF57
Positive Regulation of Intracellular Transport (GO:0032388)	1/49	0.9999965594369519	0.9999966048853383	0	0	0.047383609606652444	1.630265767514036E-7	STRIT1
Arachidonate Metabolic Process (GO:0019369)	1/49	0.9999965594369519	0.9999966048853383	0	0	0.047383609606652444	1.630265767514036E-7	CYP2D7
mRNA Catabolic Process (GO:0006402)	1/49	0.9999965594369519	0.9999966048853383	0	0	0.047383609606652444	1.630265767514036E-7	NBDY
Protein Localization to Chromosome (GO:0034502)	1/49	0.9999965594369519	0.9999966048853383	0	0	0.047383609606652444	1.630265767514036E-7	SERPINA2
Cellular Component Disassembly (GO:0022411)	1/49	0.9999965594369519	0.9999966048853383	0	0	0.047383609606652444	1.630265767514036E-7	PRSS2
Negative Regulation of TORC1 Signaling (GO:1904262)	1/49	0.9999965594369519	0.9999966048853383	0	0	0.047383609606652444	1.630265767514036E-7	SPAAR
Positive Regulation of Kinase Activity (GO:0033674)	1/48	0.9999965770356762	0.9999966048853383	0	0	0.048395263486875416	1.6565554387133816E-7	CDPF1
Positive Regulation of Peptide Hormone Secretion (GO:0090277)	1/48	0.9999965770356762	0.9999966048853383	0	0	0.048395263486875416	1.6565554387133816E-7	SELENOT
Oligosaccharide Metabolic Process (GO:0009311)	1/48	0.9999965770356762	0.9999966048853383	0	0	0.048395263486875416	1.6565554387133816E-7	GBA3
Cellular Response to Chemokine (GO:1990869)	1/48	0.9999965770356762	0.9999966048853383	0	0	0.048395263486875416	1.6565554387133816E-7	CCL3L1
Replication Fork Processing (GO:0031297)	1/48	0.9999965770356762	0.9999966048853383	0	0	0.048395263486875416	1.6565554387133816E-7	SERPINA2
Mitophagy (GO:0000423)	1/48	0.9999965770356762	0.9999966048853383	0	0	0.048395263486875416	1.6565554387133816E-7	ATG9B
Natural Killer Cell Activation (GO:0030101)	1/48	0.9999965770356762	0.9999966048853383	0	0	0.048395263486875416	1.6565554387133816E-7	KIR3DS1
Negative Regulation of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/43	0.9999965771819538	0.9999966048853383	0	0	0.05417614280243527	1.85435396614598E-7	CDPF1
Negative Regulation of Organelle Assembly (GO:1902116)	1/43	0.9999965771819538	0.9999966048853383	0	0	0.05417614280243527	1.85435396614598E-7	NBDY
Positive Regulation of Production of Molecular Mediator of Immune Response (GO:0002702)	1/43	0.9999965771819538	0.9999966048853383	0	0	0.05417614280243527	1.85435396614598E-7	DEFB131A
Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/43	0.9999965771819538	0.9999966048853383	0	0	0.05417614280243527	1.85435396614598E-7	PANO1
Neutrophil Chemotaxis (GO:0030593)	1/43	0.9999965771819538	0.9999966048853383	0	0	0.05417614280243527	1.85435396614598E-7	CD300H
Skeletal System Morphogenesis (GO:0048705)	1/43	0.9999965771819538	0.9999966048853383	0	0	0.05417614280243527	1.85435396614598E-7	ATG9B
Regulation of Chemokine Production (GO:0032642)	1/43	0.9999965771819538	0.9999966048853383	0	0	0.05417614280243527	1.85435396614598E-7	DEFB131A
BMP Signaling Pathway (GO:0030509)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	USP9Y
DNA Integrity Checkpoint Signaling (GO:0031570)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	SERPINA2
Bicellular Tight Junction Assembly (GO:0070830)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	CLDN34
Cellular Response to Amino Acid Starvation (GO:0034198)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	CDPF1
Chemokine-Mediated Signaling Pathway (GO:0070098)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	CCL3L1
Positive Regulation of T Cell Mediated Immunity (GO:0002711)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	HLA-DRB3
Retrograde Vesicle-Mediated Transport, Golgi to Endoplasmic Reticulum (GO:0006890)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	RAB6D
Stem Cell Differentiation (GO:0048863)	1/47	0.9999965915585297	0.9999966048853383	0	0	0.04945090231841243	1.685507934531233E-7	EEF1AKMT4-ECE2
DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005)	1/44	0.9999965982631642	0.9999966048853383	0	0	0.052912415696243116	1.7999441969064377E-7	SERPINA2
Positive Regulation of Response to Biotic Stimulus (GO:0002833)	1/44	0.9999965982631642	0.9999966048853383	0	0	0.052912415696243116	1.7999441969064377E-7	SIGLEC16
Learning (GO:0007612)	1/44	0.9999965982631642	0.9999966048853383	0	0	0.052912415696243116	1.7999441969064377E-7	NLGN4Y
Bone Development (GO:0060348)	1/44	0.9999965982631642	0.9999966048853383	0	0	0.052912415696243116	1.7999441969064377E-7	ATG9B
Regulation of Telomere Maintenance via Telomerase (GO:0032210)	1/44	0.9999965982631642	0.9999966048853383	0	0	0.052912415696243116	1.7999441969064377E-7	SERPINA2
Response to Amino Acid Starvation (GO:1990928)	1/44	0.9999965982631642	0.9999966048853383	0	0	0.052912415696243116	1.7999441969064377E-7	CDPF1
Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)	1/44	0.9999965982631642	0.9999966048853383	0	0	0.052912415696243116	1.7999441969064377E-7	NANOGP8
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/46	0.9999966016230796	0.9999966048853383	0	0	0.050553458431351096	1.717999983016145E-7	CDPF1
Regulation of Fibroblast Proliferation (GO:0048145)	1/46	0.9999966016230796	0.9999966048853383	0	0	0.050553458431351096	1.717999983016145E-7	CDPF1
Negative Regulation of Proteasomal Protein Catabolic Process (GO:1901799)	1/46	0.9999966016230796	0.9999966048853383	0	0	0.050553458431351096	1.717999983016145E-7	PANO1
Male Gonad Development (GO:0008584)	1/46	0.9999966016230796	0.9999966048853383	0	0	0.050553458431351096	1.717999983016145E-7	RBMY1B
Development of Primary Male Sexual Characteristics (GO:0046546)	1/46	0.9999966016230796	0.9999966048853383	0	0	0.050553458431351096	1.717999983016145E-7	RBMY1B
Extracellular Matrix Disassembly (GO:0022617)	1/45	0.9999966048853383	0.9999966048853383	0	0	0.051706130731241515	1.755485405514514E-7	PRSS2
